movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt4738626,CTRL,a reclusive programmer his sister and her new boyfriend are held hostage by a rapidly evolving computer virus,horror,action,0.5010035,0.39478594,0.10421063
tt0060074,Agent for H.A.R.M.,secret agent tries to stop a scientist who has devised a bacterium that devours the body from within,action,horror,0.38046956,0.56594163,0.053588744
tt3331500,The Universal Incident,deep in the ellsworth mountains of antarctica an unauthorized military installation must shut down its' secret mission of keeping a behemoth creature alive for scientific study,action,horror,0.034844145,0.955486,0.009669832
tt0059896,The War Lord,in 11th century normandy a norman duke sends one of his knights to build a defensive fortress in order to guard the borders against frisian raiders,romance,action,0.9271769,0.010892636,0.061930463
tt0106892,The Enigma of Love,jacky is a famous gigolo in the society david is a policeman of anti-vice team who wants to wipe off jacky's gigolo restaurant but fails every time fierce new police inspector tammy,romance,action,0.9856652,0.0008564652,0.013478374
tt14018286,Vytharuni Raana,surya loses his eyesight while on the search for divya his girlfriend who mysteriously went missing even with the help of her friend bhavya will surya be able to overcome all the odds and find the love of his life?,action,romance,0.059052486,0.015535213,0.9254123
tt2598064,"Salam, New York!",it's a success story of a young kyrgyz man who went to conquer new york he has to deal with unexpected adventures and challenges that he must eventually cope with,romance,action,0.56757456,0.041735906,0.39068952
tt1478961,Serial: Amoral Uprising,who is trenton bracks? well what's there to say? loyal and honest he's a credit to southern gentlemen pleasant carefree and highly refined he's got what it takes to be a model citizen,horror,romance,0.043310583,0.10001795,0.8566715
tt7713388,Arte Factum: Legends,a thief gets more than he bargained for when he steals a video tape containing various stories that each tell a story about a mysterious artifact,horror,action,0.88436675,0.07775344,0.037879758
tt8070070,Disconnection Notice,cousins and best friends mike and ricky are desperate to find a way to make fast money to save mike's engagement,romance,action,0.8345029,0.01413998,0.1513572
tt15658626,Here for Blood,when his girlfriend phoebe is swamped with college exams; tom o'bannon a rowdy pro-wrestler struggling to make ends meet agrees to fill in as a last-minute replacement for her well,horror,action,0.52736133,0.06652861,0.40611002
tt0122738,Sunset Heights,a city has law and order enforced by punishment squads when a boy is found murdered a culprit is sought and put to death but another child is killed and the city becomes convinced that it is a soul risen from the dead seeking vengeance,action,horror,0.076190084,0.91283077,0.010979127
tt0186310,"Lipa 'Arandia' Massacre: Lord, Deliver Us from Evil",after her husband immigrates to work in saudi arabia helen arandia bears some surreal omens as his mentally unstable and jealous neighbor plans to murder her and her daughters,action,romance,0.036405075,0.37833664,0.5852583
tt1542614,Contra timp 2,while boboc and lori are in spain to escort the corsican - a feared women trafficker which is about to be extradited - bogdan maria and dobrescu track down a psychopathic serial killer who,action,horror,0.3042141,0.67153394,0.024251942
tt2899136,Hotel California,a mix of incidents such as a kidnappingidentity theftcounterfeit dvd exchange pimping out a tv actress etc happens at the time of the release of a much awaited movie,action,romance,0.099375956,0.11021976,0.79040426
tt0175565,Diana of Dobson's,a shopgirl poses as a lady and is proved innocent of theft by a reformed fortune-hunter,romance,action,0.8126832,0.012215699,0.17510109
tt13172906,Fallen Angel,full of dry humor integrity and allure fallen angel is one of the strongest female characters to ever come our of a comic book ip,action,romance,0.1673686,0.044719987,0.7879115
tt0396912,Una de zombis,two former catholic school classmates want to be movie makers despite their total lack of talent contacts or even a story to tell,action,romance,0.11109815,0.25304374,0.63585806
tt0063688,The Thomas Crown Affair,a debonair adventuresome bank executive believes he has pulled off the perfect multi-million dollar heist only to match wits with a sexy insurance investigator who will do anything to get her man,romance,action,0.61014783,0.070677124,0.31917515
tt0066742,Aci,after fifteen years çiçek ali is released from prison and visits the family that he had murdered their son,romance,action,0.80324,0.05600696,0.14075299
tt0119900,My Brother's Gun,based on the powerful novel by ray loriga: the lives of a young man and girl are united under dramatic circumstances he has just shot in the face a security guard who accused him of,romance,action,0.4748821,0.08510215,0.44001576
tt0067885,The Third Part of the Night,set during the occupation of poland during world war ii some german soldiers slaughter a woman her son and mother-in-law the husband and his father escape by being in the forest the,horror,action,0.4247326,0.18782446,0.38744298
tt21613584,Sometimes She Bites,two people in love is beautiful but when one sinks their teeth in everything changes,horror,romance,0.03850484,0.03352042,0.92797476
tt6567522,BloodRage,a maniacal vampire army seeks out to locate a potion which would enable their blood rage at will making them unstoppable and it's up to a team of vampire hunters to stop them,action,horror,0.03815787,0.95918673,0.0026553501
tt0143201,Daglari bekliyen kiz,captain adnan is after a smuggling gang while trying to catch the gang on crime adnan meets zeynep the daughter of the head of the gang and falls in love with her,romance,action,0.83725756,0.013611821,0.14913064
tt0227684,The Third Prince,once upon a time there was a prince jaroslav whose two other brothers had fallen in love with a beautiful yet mysterious princess from a painting his brothers had gone far away to seek,romance,action,0.5178046,0.056382682,0.42581272
tt18375516,Buitres,a bright low-income young woman has relegated her career to caring for her abusive mother after getting a new job in the home of an upper-class family that treats her as an equal she,horror,romance,0.09483299,0.12643701,0.7787299
tt9207198,Last Gambit,a secret military experiment goes awry leaking a devastating contaminant in to the air and water 72 years later: the sickness has forced the unaffected to take shelter in secure,action,horror,0.32969835,0.4135894,0.25671226
tt1621194,Rut Rangeeli Ayee,wealthy santosh falls in love with poor shanti who lives with her alcoholic compounder dad much to the chagrin of his mother brijbala who wants a wealthy daughter-in-law the marriage,action,romance,0.06087703,0.011844295,0.9272787
tt0011417,Love Without Question,old silas blackburn a wealthy recluse lives alone with his ward katherine and his butler one night katherine discovers silas murdered in the room where three generations of blackburns,horror,romance,0.08018108,0.3426481,0.57717085
tt10656044,Ibos,a blood feud rages through the parishes of louisiana between the thatch and the duplaix seeped in the dark arts of voodou and riddled with violence and revenge,horror,action,0.8000714,0.1651312,0.0347974
tt0020581,Where East Is East,when an animal trapper in indo-china finds that his daughter's fiancé is being successfully seduced by her estranged mother he takes appropriate action,romance,action,0.9635331,0.003873296,0.032593638
tt3707316,Ludo,a psychological drama taking place during a day and a night in the life of a young family living in a beautiful house by the sea in the village of sandur in the faroe islands at a first,horror,romance,0.056819465,0.07433512,0.86884534
tt0887719,Blonde Ambition,a young professional woman (simpson) unwittingly becomes the pawn of two business executives in their bid to oust the head of a mega-conglomerate,romance,action,0.950974,0.012912958,0.036113027
tt0048703,Ten Wanted Men,when his ward seeks protection with rival cattleman john stewart embittered jealous rancher wick campbell hires ten outlaws to help him seize power in the territory,romance,action,0.78926855,0.022001643,0.18872982
tt21235840,Betrayal and Bullets,agent eshelman is captured and taken to a remote agency black site he struggles to survive a brutal torture session from a sadistic interrogator every moment he fights for his life to,action,horror,0.25804624,0.6937581,0.04819573
tt0023930,Daring Daughters,a savvy city girl tries to protect her naive sister who has just moved from the country from the temptations--and men--of big-city life,romance,action,0.717778,0.015501536,0.26672047
tt0071206,Benji,a stray dog saves two kidnapped children,romance,action,0.92525285,0.015466986,0.059280165
tt0103950,City Hunter,a self-indulgent private investigator winds up on a cruise ship full of rich patrons gorgeous women murderous terrorists and scarce food,action,horror,0.4441627,0.5092037,0.046633624
tt4621594,Lanza Internacional,the story is about katy (23) a gifted pickpocket from a small criminal family in a slum of santiago de chile who is sent by her father to work as a thief in berlin,action,romance,0.44303048,0.0066405456,0.55032897
tt14310580,Loose Change,a down on his luck street magician and his con artist ex-wife reunite to swindle an accounting firm,action,romance,0.12232934,0.015160855,0.8625098
tt1396226,Twice Born,a mother brings her teenage son to sarajevo where his father died in the bosnian conflict years ago,romance,action,0.7834051,0.01913211,0.19746286
tt1655620,Ira Handa Yata,a coincidental meeting of a soldier and an army officer at a dark night in a forest burning with war between sri lankan army and the liberation tigers of tamil eelam (ltte) the soldier's,romance,action,0.97382075,0.0030655342,0.023113666
tt13470022,Fear Trumps All,two years after the death of mayor phil d burn the donald returns to wreak havoc on the city of clintown,horror,action,0.6403385,0.29988942,0.059772152
tt11564572,saato janam,a college going student solving mystery of his dead girlfriend without any clue,action,horror,0.12218383,0.4524339,0.42538232
tt8174628,Luzifer,a man with the mental faculties of a child must save his mother thereby becoming god and devil,horror,action,0.62862414,0.32158956,0.049786367
tt1552189,Camera Obscura,a woman grows to adulthood believing that she is unattractive until a nomadic photographer's images allow her to see the beauty within,horror,romance,0.032809135,0.03271898,0.93447196
tt12500804,The House of Snails,follows writer antonio who secludes himself in the mountains and falls in lust with local berta after realizing the oddities of the rural community the author starts to question the lines between reality and fiction,horror,romance,0.058747385,0.30539387,0.6358587
tt4060134,Hitman's Delight,a chinese lawyer who's riding on the crest of success is pursued by an internationally acclaimed killer who later becomes an unexpected buddy of his under a strange combination of circumstances,action,horror,0.20644991,0.68031114,0.11323887
tt9038678,East of the Mountains,based on the best-selling novel by david guterson when retired heart surgeon ben givens learns that he has terminal cancer he takes his beloved dog back to his boyhood home in eastern,action,romance,0.13688685,0.08707541,0.77603775
tt13620636,Shaiah and Will,spend 84 unedited minutes with a pregnant couple as shaiah (shy-uh) sheds her pattern of preventing everyone else's life from unraveling,action,romance,0.048195865,0.023230517,0.92857367
tt2281221,Encounters,a brother who is upset about the death of his sister (tobi-wan rodriguez) brings his best friend (steve perse) girlfriend (pamela cohen) and two psychics (jaime tracy lopez and atanas,horror,romance,0.25977156,0.02974353,0.7104849
tt8853032,Nadodi Kanavu,a young man who had come to a village as a refugee falls in love with the daughter of the headman whom the locals consider as god whether he gets his girl or not is the rest of the movie,action,romance,0.079345986,0.059904736,0.8607493
tt2361189,Checkmate,guy ali betrayed by his wife and business partner returns from prison to find that his sister has fallen behind on the home mortgage and faces foreclosure motivated by a ten million,romance,action,0.81203645,0.028517788,0.15944578
tt13645944,Revival of Evangelion,a compilation of neon genesis evangelion: death and rebirth and neon genesis evangelion: the end of evangelion,action,horror,0.23127244,0.73712766,0.031599887
tt1947983,Captive Audience,a desperate author holds a restaurant and its patrons captive in order to share his latest masterpiece all of which leads to a series of events that will impact the lives of several individuals,romance,horror,0.22777782,0.59988993,0.17233226
tt14886714,Chinoiserie Redux,chinoiserie redux is a multi media film with historic arc touching on first encounter between qianlong the celestial emperor of china and lord george macartney the trade emissary from,action,romance,0.2277187,0.038245227,0.734036
tt20196338,Intermedium,an obsessive-compulsive teenager searches for a way to rid her home of the ghost that haunts it but their unexpected connection makes it hard to let go,romance,horror,0.045730155,0.88925505,0.06501482
tt10529130,Bite Fight,after being in an intense bar fight ai fei gets bitten by thomas a vampire to save his life ai fei is then confined in thomas' home as he will slowly start to turn into a vampire over,romance,horror,0.45217973,0.5343339,0.013486393
tt0315455,Cyber jeonsa,due to mandatory computer knowledge and usage enforcement life in 2020 is more comfortable for most people however those who were unable to keep up with the new technology or who could,action,horror,0.29507977,0.54434335,0.1605768
tt5127398,Planet Single,he is one of the top celebrities in the country: a fast-talking tv host who can joke his way out of any situation women want to be with him men want to be like him he is looking for a,romance,action,0.49894705,0.09706277,0.40399024
tt0359992,Sleep,a poor graduate student signs on for a paid sleep-deprivation study to be conducted during his spring break from his apartment and the nearly-deserted campus surrounding he diligently,horror,romance,0.042366408,0.42044988,0.53718364
tt22039222,Dark Shade Creek 4 - Ten Years Later,a group of true crime lovers falls victim to a legend they thought wasn't real,horror,action,0.49301246,0.2025242,0.30446336
tt0104647,Kuffs,george kuffs 21 leaves a pregnant girlfriend he visits his brother brad to bum money off him brad's shot and george ids the killer at sfpd but to no avail he inherits brad's patrol district he keeps it to get the killer,action,horror,0.33987546,0.6223489,0.03777561
tt10794604,Fatal Deviation: Krakatoa,jimmy returns home to find his family murdered and his hometown in ruins with the help of and old acquaintance they use all force necessary to take care of business,action,horror,0.1771043,0.5861152,0.23678051
tt5666422,50,life isn't measured in inches - it's measured in feet,action,romance,0.21270525,0.28598842,0.5013063
tt8302494,Manasainodu,sreemukhi (priya singh) decides to end her life after receiving a strange call it is later learnt that it was a prank call by arya (manoj nandan) who works for a tv channel arya and,romance,action,0.842668,0.08240399,0.07492807
tt5341324,Embrace of Mateos Blood,the story of sophia - a young woman lost and struggling in her own world vulnerable to her physical well being and to the powers of others who have the means to control and consume and,horror,action,0.55377823,0.3465927,0.09962912
tt0014879,The Fatal Mistake,after being fired from his job on the evening star newspaper cub reporter jack darwin (william fairbanks) with the help of undercover police woman ethel bennett (eva novak) prevents the,action,romance,0.32293043,0.0864646,0.59060496
tt5319410,Dual,the plot is kept under wrap at this time,horror,action,0.40449652,0.26203617,0.3334673
tt23050520,Skinford: Death Sentence,james skinford has a plan: steal and flip a mystery truck to make a quick buck and save his ailing father everything is cherry pie until when he finds a woman that anyone who touches her becomes immortal,horror,action,0.89310545,0.051599756,0.0552949
tt0093840,Rowing with the Wind,lord byron poet percy shelley his future wife mary shelley (writing frankenstein) and others spend the summer of 1816 together,horror,romance,0.007229318,0.038649928,0.9541208
tt5637098,Roman,it is absolutely wrong to believe that other people are in a position of undertanding our deepest feelings - mishima,action,horror,0.059672706,0.47948483,0.46084243
tt1535618,Wicked,a woman who learns she is a descendant from a line of powerful witches,romance,horror,0.2932345,0.63692975,0.0698358
tt0778145,Villa milagrosa,a young doctor lives with his crippled old uncle in an old mansion the villa milagrosa and the doctor senses something strange about the place one beautiful moonlit night he meets and,romance,horror,0.05648504,0.66194665,0.28156823
tt13912088,The Wave of Mega Shark!,a father and son go out on a journey to mend their relationship; ever since their mother passed away stuff has been tough however this journey turns into a fight for their lives and their,horror,action,0.4447691,0.16389166,0.39133915
tt0288865,Vengeance,a man has an ulterior motive for enduring acupuncture - to get revenge on a voodoo doll,action,horror,0.038454276,0.95763195,0.0039137607
tt0041796,Reign of Terror,robespierrre a powerful figure in the french revolution is desperately looking for his black book a death list of those marked for the guillotine,romance,action,0.5054451,0.37592936,0.1186255
tt1790681,Draggilicious,everyone deserves to be accepted loved and forgiven no matter what you look like your size or the color of your skin it's what inside you that counts this is a story of daniel defanti,romance,horror,0.43645215,0.48170575,0.08184209
tt1737110,The Actor,in new york city an aspiring actor part time cab driver becomes the subject of an intense fbi investigation that uncover possible ties to a terrorist cell,romance,action,0.76867986,0.034361478,0.19695868
tt26369131,Squared Love All Over Again,the relationship of a well-known journalist and a down-to-earth teacher goes through hard times when she takes a new job,romance,action,0.43383896,0.15273397,0.413427
tt0013203,The Great Alone,while attending stanford university silent duval a half-breed indian is both a football star and the object of scorn by his fellow students--except mary macdonald duval leaves college,action,romance,0.014336647,0.013340074,0.97232324
tt4756770,Witchcraft 14: Angel of Death,the legendary witchcraft series is back with all the blood guts sex and death satan rose unleashes her fury in the form of a curse led by a coven of sexy witches in the battle to stop,action,horror,0.04854314,0.9470066,0.0044503217
tt4318014,Drohi,samy (srikanth) a brahmin boy and his friend karuna (vishnu) grow up in the slums of royapuram and attend the same school karuna is a rough and tough boy and samy is bit naive they are,action,romance,0.47622588,0.0381976,0.48557645
tt1911626,Sleeping Beauty,a contemporary update on the fairy tale where the fabled princess explores her dreamworld while trying to find a way out of it,romance,action,0.46667615,0.14485158,0.38847232
tt16303714,Lucked Up,nonso plans an overly dramatic proposal to his girlfriend everything goes wrong and then he goes missing,romance,action,0.47069338,0.13502456,0.3942821
tt10806906,The House of the Laughing Cuckoo Clocks,the second instalment of the left hand trilogy,horror,action,0.47258708,0.3836584,0.14375451
tt1825686,Blood Junkies,rescuing lost kids is social worker's charity miller's job but it becomes an obsession when she encounters the impossible - a runaway who looks exactly like her big sister hope unchanged,horror,romance,0.33556643,0.059190728,0.60524285
tt1850397,The Loft,five married guys secretly share a penthouse loft in the city where they can carry out hidden affairs but the fantasy becomes a nightmare when they discover the dead body of a woman in the loft one of the group must be involved,romance,horror,0.06911039,0.9013547,0.029534888
tt2428712,Undying Dreams,risking his life mike fled the repressive regime in iran to live freely in the us embracing the american dream he becomes a successful businessman and falls in love and marries an,action,romance,0.087213285,0.014473593,0.89831316
tt0799913,A Feast of Flesh,a young woman accidentally upsets the delicate truce between a group of vampires and a team of mercenaries,horror,action,0.5440616,0.29304463,0.16289377
tt6285000,Come Tomorrow,plot being kept under wraps,horror,action,0.46074632,0.3973987,0.14185497
tt3169652,Aa Dinagalu,based on the non-fictional novel dadagiri dinagalu an affluent youth is dragged into the 1980s bangalore underworld to save his love from his conspiring father,romance,action,0.72873944,0.0320607,0.23919977
tt5449958,One Model Nation,1970's german rock band on the run,action,romance,0.1956277,0.25835952,0.5460127
tt22008652,Lost in Mekong Delta,cong - a traditional medicine doctor but has lost faith in humanity decided to take his father and daughter to find a way to leave in the process of running away they lost each other,horror,romance,0.28931716,0.053902455,0.6567804
tt3122436,The Secret Path,a love story theo and frank are on the run from the british navy in the early 1800's they hide in the grounds of an abandoned country house and discover it's more than the living they're running from,romance,horror,0.05092619,0.7470005,0.20207335
tt13084942,The Merciless,plot kept under warps,horror,action,0.517232,0.29487586,0.18789218
tt19893682,No dejes de grabar 2,jonathan a businessman who lives in paris decides to go to barcelona to investigate the crimes that happened 8 years ago along the way he meets a mysterious man who tells him that he,horror,action,0.3997984,0.2790575,0.32114422
tt0365351,Hustler,george (jacky woo) is an excellent pool player and has in fact established a reputation in the field of billiards later he decided to take advantage of his talent and used the sports as a source of living,action,romance,0.042405933,0.033762038,0.923832
tt0042542,The Happy Years,based on a collection of stories with the focus on young john humperdink dink stover a student at the lawrenceville prepatory school in 1896 whose family in eastcester new york have,romance,horror,0.07636726,0.7618723,0.16176043
tt1043877,XX (ekusu kurosu): makyô densetsu,recovering from a failed love affair shiyori and best friend aiko head to the country but they soon discover that the tranquil village is the home of a cult with a fetish for cutting off,action,horror,0.034420535,0.62415045,0.341429
tt0027832,Just My Luck,homer crow fired from his laboratory job at the dunn-wright rubber company is sure that his formula for an indestructible rubber called durex will be a success others are also and,action,romance,0.16086362,0.04804708,0.7910893
tt0090084,Storm,two college students on a survival weekend in the wilderness cross paths with three desperate killers in what turns into a fight for life,action,horror,0.17788567,0.7980114,0.024102924
tt7655024,Sam I Am,she's an icon of pop music the lifestyle drug abuse 'and general craziness played out on a global stage only mask the real problem - her severe bipolar disorder,romance,action,0.8167843,0.10909934,0.0741163
tt12042826,Flying Saucer (I),three kids sneak into the mansion down the block the basement is forbidden but they enter anyway and find the coolest new video game ever - or does it fly? in seconds they outrun f-16 fighter planes and land in moi poi where is moi poi,action,horror,0.18524842,0.78151816,0.033233404
tt1954930,Evil Never Dies,ex-gangster harry payne confronts his violent past and vengeance from beyond the grave,horror,action,0.74537015,0.24133182,0.013298065
tt0030192,Gold Is Where You Find It,hydraulic mining versus sacramento valley farming,romance,horror,0.17775318,0.6730341,0.14921267
tt15311262,Under the Amalfi Sun,one year after riccione vincenzo invites camilla and furio to his father's home on the mythical amalfi coast,romance,action,0.7762842,0.14801137,0.075704455
tt0157898,The King Kong That Appeared in Edo,in part one of this silent two-part film an ape nicknamed king kong by its master kidnaps the daughter of a wealthy man as part of a revenge plot by one of his lackeys the story concludes in king kong appears in edo: the episode of gold (1938),horror,action,0.854761,0.08627162,0.058967397
tt11223000,Souls of Trueth Lane,this story written by kc mcgee is based on true events,horror,action,0.67664045,0.16114208,0.16221744
tt11375842,Crow,one halloween night a detroit man wades through a brutal odyssey of his memories and dreams searching for the men who left him to die in the trunk of a car a fan film dedicated to the cult series the crow by james o'barr,action,horror,0.06889191,0.9032009,0.027907146
tt5935196,The Book of Secrets,a film about one book that makes the world in danger,horror,action,0.7264868,0.13170104,0.14181218
tt0082620,Kiss Daddy Goodbye,two children who have psychic powers use them to avenge the death of their father who was murdered by a biker gang,horror,action,0.95403636,0.037576362,0.0083872285
tt2369041,Legendary,a team travels to china to capture a primeval creature that is not supposed to exist,action,horror,0.25228128,0.66609204,0.081626676
tt23787384,DeathMatch,when a man in love also tries to save his friend he discovers his whole circle is detrimental to his life including his wife to be,action,romance,0.15778697,0.05732536,0.7848877
tt0365653,Dinocroc,after an african dinosaur ancestor of the crocodile is found dr campbell uses its dna to create prototypes at paula kennedy's gereco lab,action,horror,0.052599125,0.9168992,0.03050172
tt1342121,Prehod,a painter named vlado paints a portrait of an unknown woman when the portrait becomes alive and the woman in the painting shows up at the artist's exhibition opening vlado's life is,horror,romance,0.06279653,0.1372033,0.80000013
tt0109840,Freefall,wildlife photographer katy is sent to africa by her fiance dex the ceo of the international company that publishes the magazine she works for to take photos of a rare bird of prey,action,romance,0.2317353,0.28851143,0.4797533
tt7249672,S.K.B.,a sleazy true crime author sees his next big break when a family is tragically murdered by junkies the teenage survivor is sent to live with his grandparents as he plots his revenge,horror,action,0.67657876,0.18589412,0.1375271
tt2349681,Free to Love,the exercise of whatever freedom demands a corresponding responsibility,romance,action,0.7226966,0.041489616,0.23581387
tt2832312,Campin' Buddies,two backwoods amigos (tom lester and ray stevens) enter a contest to win a hillbilly bus and hilarity ensues,action,romance,0.27470264,0.032456856,0.6928405
tt3836424,The Undiscovered,the government is testing a new weapon to make their soldiers invisible however before active use they need to test it on captured animals,horror,action,0.8844206,0.07267853,0.042900864
tt0057082,Pyro... The Thing Without a Face,a married man has a brief affair then goes back to his wife and children his jilted mistress believing that if he had no more family he'd come back to her sets fire to his house hoping,horror,romance,0.0059850453,0.030074965,0.96394
tt0422114,Dongalo Massacre,in this true-to-life story a young solder is traumatized when he inadvertently kills innocent civilians while raiding a rebel's camp,action,horror,0.14798976,0.78706115,0.06494914
tt0040102,Another Part of the Forest,this 'prequel' to the little foxes tells how the ruthless members of the old-south hubbard family got that way,romance,action,0.6264442,0.11957468,0.2539811
tt6567412,Dia ibuku,rohani a widow had to work hard to support the schooling of her children jamal and jamil who lived with her uncle in the city rohani also had to mortgage the land to finance jamal's,romance,action,0.5757852,0.049431976,0.37478283
tt1422164,Zombie Town: The Movie,an unlikely hero embarks on the ultimate quest of survival facing only two options; join the undead or be dead,horror,action,0.55711704,0.40826607,0.03461686
tt0043091,Unmasked,roger lewis publisher of a vicious scandal sheet is in the habit of tricking wealthy gullible women into investing in his ventures his latest conquest is a shapely ex-showgirl doris,action,romance,0.0049443105,0.0014437493,0.9936119
tt0038456,Daughter of Don Q,when the unscrupulous carlos manning discovers that an old spanish land grant recently unearthed will leave a huge section of california real estate to the heirs of don quantero he employs,action,romance,0.35544795,0.20654109,0.4380109
tt0406816,The Guardian,a high school swim champion with a troubled past enrolls in the us coast guard's a school where legendary rescue swimmer ben randall teaches him some hard lessons about loss love and self-sacrifice,action,romance,0.030838626,0.0071073114,0.962054
tt5495248,Boxer,raja a street boxer falls in love with a blind girl lakshmi who shows him love and compassion raja who has a few enemies dreams of living happily ever after with her is this possible?,action,romance,0.1620469,0.017959781,0.8199933
tt4849454,Four Buddies and the Bride,receiving a professional order from oligarch lambert khachaturovich the junior research officer never makes up his mind to seize the occasion and use luxurious country house of the client,romance,action,0.516501,0.051314898,0.43218404
tt1084958,The Hunchback,the deformed paris bellringer quasimodo and his doomed love quadrangle with the beautiful gypsy girl esmerelda the crazed archdeacon frollo and the dashing military captain phoebus,action,romance,0.04931693,0.026253257,0.92442983
tt12335692,Last Man Down,john wood left the pieces of a broken civilisation behind to go back to his roots in the woodland after a virus pandemic struck the world,action,horror,0.08422696,0.8813976,0.034375507
tt0087332,Ghostbusters,three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in new york city attracting frightened yet skeptical customers,action,horror,0.020240542,0.9440232,0.03573628
tt0359441,Hulihin si Tiagong Akyat,true-life story of santiago ronquillo of imus cavite--more vicious rugged romantic and daring than 'nardong putik'--but law always triumphs,action,romance,0.27715752,0.003325671,0.71951675
tt0013605,The Siren Call,a love triangle set against the gold rush days in alaska,romance,action,0.67768496,0.012725923,0.3095891
tt1401668,Red Nights,a woman steals an ancient artefact and flees to hong kong in order to sell it little does she know that the box contains an ancient vial of poison and the people she is dealing with will go to any lengths to obtain it,horror,action,0.441691,0.39969793,0.15861103
tt0488414,Omkara,a politically-minded enforcer's misguided trust in his lieutenant leads him to suspect his wife of infidelity in this adaptation of shakespeare's 'othello',action,romance,0.049128916,0.017115857,0.9337553
tt0132975,Forest Havoc,the city-bred daughter of a lumber magnate becomes engaged to the manager of one of her father's lumber camps unaware that the manager has been stealing from her father's company on a,action,romance,0.13524571,0.11507027,0.7496841
tt0054771,Cry Freedom,a man and a woman fight for the freedom of their country - marking with his gun-yay with her typewriter thrown together by a cause greater than either of them they share the suffering of,romance,action,0.6485805,0.06460847,0.28681096
tt0038541,Magic Lighter,a soldier who acquires a magic tinderbox capable of summoning three powerful dogs to do his bidding when the soldier has one of the dogs transport a sleeping princess to his room he is sentenced to death,romance,action,0.6688504,0.19705717,0.13409236
tt14627144,Me Sinto Bem Com Você,five love stories in quarantine times five loves of different formats and origins five stories about the importance of a company that makes you feel good in the midst of chaos,romance,horror,0.21586506,0.55027366,0.23386134
tt1289376,Bluegrass Run,chicago mobster on the run from possible indictments; meets female derby horse owner on-line and decides to travel to kentucky to lay low wealthy father running for governor exposes,romance,action,0.951378,0.003538658,0.045083385
tt0310368,Yamashita: The Tiger's Treasure,aging carmelo likes telling his grandson jobert about his youth in the philippines jobert especially likes the stories about carmelo's time in world war ii where he helped bury the,action,romance,0.06663273,0.035226244,0.89814097
tt0259548,Sami sitsotskhle,love passion and murder in upcoming capitalistic georgia,action,romance,0.20992503,0.065325074,0.7247499
tt1612269,Chronicles of a Love Unfound,one morning benjamin douglas shaw was gone he had a house a bank account a life all left behind without any trace of where he'd gone there exist only records of who he was and whom,romance,action,0.81719327,0.031576227,0.15123051
tt0364225,Bangrang daemun,king taejong disinherits his son crown prince yang-nyeong for falling in love with a peasant his brother succeeds to the throne taking the name king sejong he reverses their father's,romance,action,0.6824037,0.035458952,0.28213745
tt13366652,Pronation,an american high school senior relocates to england with her mother and is enrolled into the fencing team of an elite private school when her mother takes a new job in the faculty,action,romance,0.2546324,0.35250762,0.39286
tt8133032,Rougarou,a ufc fighter throws the fight of his life for the love of his life after doing time he comes home to find his beloved atchafalayan swamp is in disarray,horror,action,0.62997186,0.07433322,0.29569483
tt13586548,Queen of the Trap House 2: Taking the Throne,kionna has taken full control of her dead boyfriend's drug empire she has taken the throne to become the official queen of the trap house however a new man steps into her life causing,action,horror,0.1056021,0.6841437,0.2102541
tt0810071,Dublerzy,leon is a nice fellow with no luck an ex hippie and a latin teacher maks is a macho policeman fan of sports and electronic gadgets both men seem to have nothing in common but soon their paths will intertwine,action,romance,0.14905459,0.0139654325,0.83698004
tt5209706,Secrecy,a man who has to suffer tragic losses wants to take revenge on the alleged culprits,horror,action,0.9715764,0.013956351,0.014467308
tt5662506,White Van,two mysterious men kidnap a young woman and hold her hostage inside a white van,horror,action,0.58431673,0.22009653,0.19558676
tt0061315,48 Stunden bis Acapulco,a young man pays the amateurish attempt to gain wealth by betraying industrial secrets and securing a place in the fascinating world of jet-set life,romance,action,0.88638365,0.030900199,0.08271615
tt4971256,Anbudan,arun a painter who sells his art on the streets is in love with a girl he's never met he also declines the love of a model finally he gets a call from the girl who has some shocking news for him,action,romance,0.042683613,0.03930118,0.9180152
tt0064991,Sisters in Leather,a husband is blackmailed by 3 lesbian bikers after they spot him having sex with another woman in a convertible they then take the man's wife out for a picnic and some nude motorcycle,action,romance,0.14648706,0.071677215,0.78183573
tt1921072,Alice in Deathland,after trying to live the american dream alice returns to a wonderland of crystal-meth her new family consists of characters straight from the march hare's tea party; a dysfunctional crew,horror,romance,0.057203073,0.14654684,0.79625005
tt0425610,Vadakkum Nathan,the film opens with a mother and son coming to hardwar to perform last rites of her elder son who had run away from home and is believed to have died but the mother sees her long lost son,romance,action,0.6173017,0.22487661,0.15782166
tt1570538,Ada: Zombilerin Dügünü,long after the break passes across 6 friends came together for the wedding ceremony on the island of büyükada,horror,romance,0.051885143,0.056271262,0.8918436
tt0187696,Anatomy,a cute med student starts a summer course at heidelberg university david's on her dissection table she met him the day before on the train something's wrong,horror,romance,0.054141287,0.0716734,0.8741853
tt22085530,Koz the Great and Wonderous,a blacklisted small-town special effects artist has swept away to a disenchanted land finding himself in the middle of a war between three magic bitches over birthrights and ip ownership,romance,action,0.83795404,0.05272428,0.10932175
